Estación,Título,latitud,longitud,Fecha,Periodo,SO2,H2S,NO,NO2,NOX,CO,O3,PM10,PM25,BEN,TOL,MXIL,Dirección Viento,Velocidad Viento,Temperatura,HR,PRB,RS,LL
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","5","1","0.800000011920929","1","2","2","","50","19","9","0.200000002980232","0.200000002980232","0.100000001490116","22","1.76999998092651","13.1999998092651","90","1026","31","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","6","1","0.800000011920929","1","2","2","","51","21","10","0.200000002980232","0.100000001490116","0.100000001490116","19","2.19000005722046","13.1999998092651","87","1026","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","7","1","0.800000011920929","1","3","3","","49","11","7","0.300000011920929","0.300000011920929","0.100000001490116","20","1.45000004768372","13.3000001907349","82","1027","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","8","1","0.800000011920929","1","7","7","","44","16","8","0.300000011920929","0.300000011920929","0.200000002980232","24","1.66999995708466","13.3000001907349","88","1027","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","9","1","0.800000011920929","2","9","11","","43","14","7","0.600000023841858","0.600000023841858","0.400000005960464","59","2.02999997138977","12.8999996185303","91","1028","60","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","10","1","0.800000011920929","2","4","6","","50","11","6","0.400000005960464","0.5","0.300000011920929","63","2.08999991416931","13","87","1028","79","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","11","1","0.800000011920929","2","7","9","","45","11","6","0.300000011920929","0.800000011920929","0.400000005960464","42","1.38999998569489","14","84","1029","200","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","12","1","0.800000011920929","1","4","6","","49","8","4","0.5","0.600000023841858","0.400000005960464","33","1.36000001430511","14.5","82","1028","228","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","13","1","0.800000011920929","1","3","4","","53","11","3","0.300000011920929","0.5","0.400000005960464","87","0.910000026226044","13.8999996185303","88","1028","189","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","14","1","0.800000011920929","1","4","4","","53","11","5","0.300000011920929","0.5","0.400000005960464","97","1.07000005245209","13.6999998092651","93","1028","131","1.39999997615814"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","15","1","0.800000011920929","1","6","7","","54","8","6","0.300000011920929","0.5","0.200000002980232","43","1.61000001430511","13.1999998092651","99","1028","103","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","16","1","0.800000011920929","1","6","7","","51","9","6","0.300000011920929","0.400000005960464","0.300000011920929","72","1.12999999523163","13.3000001907349","98","1028","64","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","17","1","0.800000011920929","2","7","8","","45","13","5","0.400000005960464","0.600000023841858","0.400000005960464","51","1.96000003814697","13.6999998092651","92","1028","33","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","18","1","0.800000011920929","2","9","10","","49","13","12","0.400000005960464","0.600000023841858","0.400000005960464","54","2.35999989509583","13.6999998092651","88","1028","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","19","1","0.800000011920929","1","2","2","","58","14","9","0.400000005960464","0.5","0.300000011920929","63","1.75999999046326","13.6000003814697","86","1028","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","20","1","0.800000011920929","1","2","2","","59","11","7","0.300000011920929","0.699999988079071","0.400000005960464","63","1.88999998569489","13.6000003814697","84","1028","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","21","1","0.800000011920929","1","3","3","","56","16","6","0.5","0.600000023841858","0.400000005960464","67","2.14000010490417","13.6999998092651","84","1029","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","22","1","0.800000011920929","1","2","2","","54","15","4","0.300000011920929","0.5","0.200000002980232","72","1.92999994754791","13.5","78","1029","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","23","1","0.800000011920929","1","9","9","","34","18","9","0.300000011920929","0.600000023841858","0.200000002980232","218","0.910000026226044","12.3000001907349","88","1029","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-22","24","1","0.800000011920929","1","5","4","","40","18","7","0.400000005960464","0.800000011920929","0.5","208","0.910000026226044","11.8999996185303","90","1029","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","1","2","1.29999995231628","1","17","17","","19","43","8","2.40000009536743","1.10000002384186","0.400000005960464","222","0.889999985694885","11.3000001907349","94","1028","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","2","2","1.60000002384186","1","18","18","","13","75","18","8","2.90000009536743","0.899999976158142","227","0.879999995231628","10.1999998092651","98","1028","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","3","3","2.09999990463257","2","15","18","","11","97","19","6.19999980926514","2.5","0.800000011920929","222","0.879999995231628","9.80000019073486","98","1028","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","4","4","2.5","3","17","22","","11","67","18","8.10000038146973","2.70000004768372","0.800000011920929","217","0.879999995231628","9.60000038146973","97","1028","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","5","11","2.79999995231628","8","29","41","","4","64","32","7.30000019073486","2.59999990463257","0.899999976158142","209","1.07000005245209","9.10000038146973","100","1028","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","6","11","2.70000004768372","4","30","37","","6","63","19","2.79999995231628","1.70000004768372","0.699999988079071","206","0.870000004768372","9.60000038146973","98","1028","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","7","8","1.60000002384186","2","23","26","","13","41","16","3.29999995231628","1.79999995231628","0.899999976158142","232","0.879999995231628","9.19999980926514","98","1028","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","8","4","0.899999976158142","5","17","24","","18","20","8","0.800000011920929","1","0.600000023841858","183","0.889999985694885","9","97","1029","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","9","18","6.30000019073486","39","33","93","","4","101","33","1.10000002384186","1.60000002384186","0.800000011920929","193","0.910000026226044","9.30000019073486","98","1029","104","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","10","5","1.5","26","31","70","","10","32","14","6.40000009536743","6.90000009536743","4.30000019073486","155","0.920000016689301","11.6000003814697","88","1029","229","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","11","3","1","11","25","42","","19","24","11","1","5.90000009536743","7.69999980926514","183","0.930000007152557","13.8000001907349","83","1029","237","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","12","","","","","","","","","","","","","95","1.05999994277954","14.6000003814697","78","1028","271","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","13","","","","","","","","","","","","","75","2.73000001907349","14.1000003814697","78","1027","281","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","14","","","","","","","","16","10","","","","75","2.40000009536743","14.3999996185303","79","1026","258","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","15","1","0.800000011920929","","","3","","","32","11","","","","69","3.14000010490417","14.1999998092651","78","1026","187","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","16","1","0.800000011920929","1","3","3","","65","17","10","0.699999988079071","2.90000009536743","4.40000009536743","74","2.83999991416931","13.8999996185303","79","1026","93","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","17","1","0.800000011920929","1","5","5","","60","18","8","0.400000005960464","0.899999976158142","1.20000004768372","73","2.27999997138977","13.5","81","1026","38","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","18","1","0.800000011920929","1","3","3","","60","20","9","0.400000005960464","0.600000023841858","0.600000023841858","88","1.41999995708466","13.1000003814697","84","1026","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","19","1","0.800000011920929","1","4","4","","58","19","9","0.300000011920929","0.600000023841858","0.5","89","1.20000004768372","12.8000001907349","84","1026","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","20","1","0.800000011920929","1","14","14","","41","15","10","0.600000023841858","0.5","0.5","92","1.08000004291534","12.8000001907349","83","1026","30","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","21","1","0.800000011920929","1","10","10","","47","11","10","0.400000005960464","0.800000011920929","3.5","116","0.920000016689301","12.6000003814697","82","1026","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","22","1","0.800000011920929","1","7","6","","51","13","10","0.400000005960464","0.800000011920929","4.19999980926514","115","0.910000026226044","12.6000003814697","82","1026","30","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","23","1","0.800000011920929","1","4","3","","53","11","7","0.400000005960464","1.20000004768372","3.5","109","0.889999985694885","12.3999996185303","82","1025","30","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-23","24","1","0.800000011920929","1","3","2","","58","12","11","0.300000011920929","0.899999976158142","2.90000009536743","86","1","12.5","82","1025","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","1","1","0.800000011920929","1","2","2","","59","14","17","0.300000011920929","0.600000023841858","0.800000011920929","91","0.920000016689301","12.6000003814697","81","1024","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","2","1","0.800000011920929","1","5","5","","48","10","8","0.300000011920929","0.600000023841858","0.600000023841858","186","0.899999976158142","12.1000003814697","84","1024","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","3","5","1.79999995231628","1","12","11","","34","24","10","3.09999990463257","2.20000004768372","0.800000011920929","208","0.930000007152557","10.5","90","1023","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","4","7","3","2","19","21","","18","32","11","3.79999995231628","2.5","0.800000011920929","206","1.10000002384186","9.5","96","1023","30","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","5","4","1.70000004768372","1","12","14","","18","20","8","0.800000011920929","1.29999995231628","0.600000023841858","211","1.22000002861023","9.10000038146973","97","1022","30","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","6","8","1.60000002384186","4","20","26","","11","24","11","0.600000023841858","0.899999976158142","0.5","202","1","9.60000038146973","94","1022","30","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","7","4","2.5","1","15","16","","17","24","15","0.600000023841858","1.39999997615814","0.800000011920929","224","0.959999978542328","10","92","1022","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","8","6","12.1000003814697","11","24","40","","3","61","41","0.5","0.800000011920929","0.400000005960464","203","1.50999999046326","9.10000038146973","96","1022","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","9","8","7.19999980926514","16","26","51","","3","46","30","0.800000011920929","1.29999995231628","0.899999976158142","205","1.50999999046326","9.30000019073486","95","1022","52","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","10","12","4.30000019073486","24","30","67","","4","35","19","0.899999976158142","1.39999997615814","0.699999988079071","203","1.37000000476837","10.1000003814697","92","1022","78","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","11","10","3","18","30","58","","7","45","19","1.20000004768372","2.79999995231628","1.39999997615814","203","0.889999985694885","11.6000003814697","88","1021","105","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","12","6","2.5","9","27","41","","18","35","14","1.20000004768372","1.39999997615814","0.899999976158142","172","0.910000026226044","13.3999996185303","84","1021","137","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","13","4","1.5","5","24","32","","25","35","11","1.60000002384186","2","1.20000004768372","41","0.910000026226044","14.1000003814697","83","1020","169","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","14","3","1","3","12","17","","45","24","15","1.10000002384186","1.70000004768372","1.20000004768372","90","1.23000001907349","14.6000003814697","81","1019","146","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","15","1","0.800000011920929","1","6","7","","54","21","11","0.400000005960464","1","0.800000011920929","85","1.37999999523163","14.3000001907349","80","1019","86","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","16","1","0.800000011920929","1","7","7","","56","13","8","0.200000002980232","0.600000023841858","0.699999988079071","72","1.64999997615814","14.1000003814697","80","1019","56","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","17","1","0.800000011920929","1","6","7","","56","12","8","0.200000002980232","0.699999988079071","0.300000011920929","76","1.25999999046326","13.8999996185303","80","1019","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","18","1","0.800000011920929","1","5","5","","57","21","8","0.200000002980232","0.600000023841858","0.300000011920929","88","0.920000016689301","13.8999996185303","79","1019","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","19","1","0.800000011920929","1","12","13","","46","16","7","0.200000002980232","0.5","0.200000002980232","91","0.930000007152557","13.8999996185303","78","1019","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","20","1","0.800000011920929","1","14","15","","46","10","6","0.200000002980232","0.800000011920929","1.70000004768372","133","0.949999988079071","13.8000001907349","79","1019","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","21","1","0.800000011920929","1","26","25","","30","22","14","0.300000011920929","0.699999988079071","1.29999995231628","158","0.930000007152557","13.5","82","1018","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","22","1","0.800000011920929","1","9","9","","49","23","11","0.400000005960464","1.60000002384186","1.89999997615814","92","0.910000026226044","13.3000001907349","88","1018","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","23","1","0.800000011920929","1","7","6","","47","18","11","0.200000002980232","0.699999988079071","0.699999988079071","113","0.889999985694885","12.6000003814697","93","1018","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-24","24","1","0.800000011920929","1","7","6","","46","14","8","0.200000002980232","0.800000011920929","1.29999995231628","107","0.899999976158142","12.3999996185303","92","1017","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","1","1","0.800000011920929","1","3","3","","56","12","14","0.300000011920929","1","1.39999997615814","90","1.14999997615814","12.8000001907349","91","1016","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","2","1","0.800000011920929","1","2","2","","56","13","9","0.100000001490116","0.5","0.800000011920929","91","1.12000000476837","12.8000001907349","93","1016","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","3","1","0.800000011920929","1","6","6","","45","23","16","0.300000011920929","1","0.699999988079071","134","0.899999976158142","12.5","95","1016","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","4","1","0.899999976158142","1","7","6","","42","31","12","0.800000011920929","1.39999997615814","0.699999988079071","203","0.920000016689301","12.3999996185303","96","1017","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","5","13","5.69999980926514","1","26","26","","11","101","29","3.40000009536743","1.60000002384186","0.800000011920929","198","0.949999988079071","11.8000001907349","98","1017","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","6","10","3.79999995231628","2","17","18","","17","39","12","8.10000038146973","2.59999990463257","0.899999976158142","202","0.990000009536743","11.6000003814697","97","1017","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","7","10","5.19999980926514","2","18","21","","8","53","19","0.699999988079071","0.800000011920929","0.400000005960464","204","1.16999995708466","10.8000001907349","99","1017","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","8","4","1.5","1","11","12","","16","34","9","1.20000004768372","1.29999995231628","2","215","1.20000004768372","10.8999996185303","97","1016","32","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","9","3","1","2","7","10","","21","19","12","4.69999980926514","2","2.09999990463257","212","1.37000000476837","11","95","1016","47","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","10","2","0.800000011920929","1","4","5","","33","13","8","0.899999976158142","1.70000004768372","2","205","0.889999985694885","12.8000001907349","87","1016","196","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","11","2","0.800000011920929","1","6","7","","46","22","8","0.400000005960464","1.10000002384186","0.800000011920929","69","1.27999997138977","14.5","81","1016","268","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","12","2","0.800000011920929","2","6","8","","59","15","6","0.200000002980232","0.899999976158142","0.899999976158142","75","2.30999994277954","14.6000003814697","84","1016","272","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","13","1","0.800000011920929","1","2","3","","65","14","4","0.200000002980232","0.800000011920929","0.600000023841858","66","2.82999992370605","14.8000001907349","83","1016","305","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","14","1","0.800000011920929","1","2","2","","67","11","7","0.200000002980232","0.800000011920929","0.600000023841858","69","3.20000004768372","14.6999998092651","85","1015","260","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","15","1","0.800000011920929","1","2","2","","66","12","6","0.200000002980232","0.699999988079071","0.400000005960464","73","2.92000007629395","14.6999998092651","86","1015","191","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","16","1","0.800000011920929","1","2","2","","66","9","5","0.100000001490116","0.699999988079071","0.300000011920929","74","3.17000007629395","14.3999996185303","89","1014","99","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","17","1","0.800000011920929","1","2","2","","67","10","4","0.200000002980232","0.400000005960464","0.200000002980232","71","2.51999998092651","13.8000001907349","93","1014","41","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","18","1","0.800000011920929","1","2","2","","63","11","3","0.200000002980232","0.400000005960464","0.300000011920929","68","1.54999995231628","13.3999996185303","95","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","19","1","0.800000011920929","1","2","3","","59","12","5","0.200000002980232","0.600000023841858","0.200000002980232","90","1.04999995231628","13.6000003814697","94","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","20","1","0.800000011920929","1","2","2","","54","19","7","0.200000002980232","0.5","0.300000011920929","87","0.930000007152557","13.6999998092651","95","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","21","1","0.800000011920929","1","2","2","","54","18","15","0.200000002980232","0.600000023841858","0.400000005960464","89","1.08000004291534","13.5","95","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","22","1","0.800000011920929","1","13","12","","36","25","14","0.300000011920929","0.600000023841858","0.400000005960464","91","1.12999999523163","12.6000003814697","98","1015","30","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","23","1","1","1","18","18","","26","52","15","0.699999988079071","1.39999997615814","0.600000023841858","73","0.910000026226044","12","97","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-25","24","1","1.20000004768372","1","16","16","","24","34","15","2.70000004768372","1.70000004768372","0.800000011920929","157","0.889999985694885","11.3000001907349","100","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","1","2","2.79999995231628","1","18","18","","16","58","28","6.09999990463257","2.20000004768372","0.800000011920929","227","0.910000026226044","10.6000003814697","100","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","2","3","2.09999990463257","1","16","17","","15","43","14","6.90000009536743","2","0.800000011920929","184","0.910000026226044","10.6000003814697","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","3","2","1.10000002384186","2","15","17","","10","32","20","2.79999995231628","1.79999995231628","0.600000023841858","210","0.910000026226044","9.89999961853027","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","4","3","5.80000019073486","1","18","18","","11","42","18","3.59999990463257","1.60000002384186","0.699999988079071","227","0.910000026226044","10","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","5","3","1.39999997615814","1","10","10","","14","37","17","1.5","1.10000002384186","0.699999988079071","201","0.910000026226044","9.39999961853027","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","6","4","1.79999995231628","2","13","15","","9","28","19","0.600000023841858","0.800000011920929","0.400000005960464","206","1.29999995231628","8.69999980926514","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","7","6","1.89999997615814","4","14","20","","7","33","26","0.5","0.899999976158142","0.400000005960464","207","1.42999994754791","8","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","8","3","1.29999995231628","1","11","13","","10","28","22","0.5","0.600000023841858","0.5","204","1.16999995708466","7.90000009536743","100","1014","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","9","5","1.89999997615814","3","11","16","","11","32","14","2.70000004768372","1","0.600000023841858","199","1.10000002384186","8.10000038146973","100","1014","99","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","10","9","2.09999990463257","13","14","34","","9","36","22","0.699999988079071","0.800000011920929","0.600000023841858","204","0.920000016689301","9.80000019073486","98","1015","176","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","11","11","2.5","13","13","33","","10","40","23","0.5","0.600000023841858","0.400000005960464","199","0.899999976158142","11.1999998092651","94","1015","231","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","12","16","3.20000004768372","18","17","45","","10","82","25","0.899999976158142","0.800000011920929","0.400000005960464","201","0.910000026226044","12.6000003814697","90","1015","282","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","13","6","1.10000002384186","2","5","9","","36","20","15","2.90000009536743","1.29999995231628","0.600000023841858","85","0.910000026226044","14.1999998092651","81","1014","285","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","14","3","0.800000011920929","1","3","4","","45","17","11","0.800000011920929","0.800000011920929","1.70000004768372","60","0.910000026226044","13.8000001907349","84","1014","233","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","15","3","0.800000011920929","1","8","9","","37","24","13","0.400000005960464","0.600000023841858","1.39999997615814","49","0.910000026226044","13.6000003814697","87","1014","158","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","16","2","0.800000011920929","1","10","11","","35","24","14","0.400000005960464","0.600000023841858","0.600000023841858","51","0.899999976158142","13.1000003814697","90","1014","86","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","17","2","2","2","20","22","","23","29","17","0.300000011920929","0.600000023841858","0.300000011920929","60","0.899999976158142","12.3999996185303","96","1014","41","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","18","2","10.3999996185303","2","15","17","","21","33","25","1.70000004768372","1.39999997615814","0.5","268","0.889999985694885","11.3999996185303","100","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","19","2","1","2","18","21","","16","51","21","1.5","1.39999997615814","0.699999988079071","210","0.889999985694885","11","100","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","20","2","1.29999995231628","3","25","30","","7","77","26","2","2.59999990463257","1.29999995231628","203","0.889999985694885","10.5","100","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","21","3","1.20000004768372","1","21","22","","11","46","24","2.29999995231628","1.70000004768372","1.29999995231628","203","0.920000016689301","11.1000003814697","100","1015","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","22","4","1.60000002384186","2","30","33","","4","55","25","1.10000002384186","1.10000002384186","0.600000023841858","227","0.899999976158142","11.5","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","23","6","1.70000004768372","2","29","31","","3","94","26","1","1.10000002384186","0.600000023841858","199","0.899999976158142","11.3999996185303","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-26","24","11","2","2","28","31","","3","42","22","0.899999976158142","1","0.600000023841858","217","0.959999978542328","11.6000003814697","99","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","1","17","2.29999995231628","6","28","37","","2","79","28","0.800000011920929","0.899999976158142","0.5","205","0.980000019073486","11.3999996185303","100","1014","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","2","10","1.39999997615814","2","21","24","","4","44","21","1.20000004768372","1","0.5","209","1.25","11.6000003814697","99","1013","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","3","8","1.20000004768372","2","18","21","","5","41","25","0.800000011920929","0.800000011920929","0.300000011920929","211","1.48000001907349","11.6000003814697","97","1013","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","4","9","1.29999995231628","2","17","20","","4","37","24","0.899999976158142","0.899999976158142","0.600000023841858","209","1.98000001907349","11.3999996185303","99","1012","31","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","5","7","1.39999997615814","1","16","17","","6","28","16","0.800000011920929","0.800000011920929","0.5","210","1.53999996185303","11.1999998092651","100","1012","32","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","6","4","1.39999997615814","2","16","19","","5","37","17","0.699999988079071","0.600000023841858","0.400000005960464","206","1.5","10.8999996185303","100","1012","35","0.400000005960464"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","7","3","1.29999995231628","1","18","20","","6","25","13","1","1.29999995231628","0.600000023841858","204","1.95000004768372","11.1000003814697","100","1012","36","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","8","4","1.29999995231628","3","23","28","","6","23","16","0.600000023841858","0.800000011920929","0.400000005960464","208","1.36000001430511","11.3999996185303","100","1012","36","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","9","5","1.60000002384186","12","30","48","","3","32","15","0.600000023841858","1","0.600000023841858","198","1.02999997138977","11.6000003814697","100","1012","40","0.400000005960464"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","10","2","2.29999995231628","8","16","28","","29","9","11","1.20000004768372","3.29999995231628","1.29999995231628","306","1","12.8000001907349","100","1013","50","0.400000005960464"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","11","2","1.60000002384186","1","5","6","","45","10","8","0.300000011920929","0.699999988079071","0.699999988079071","232","1.07000005245209","13.3000001907349","100","1013","69","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-11-27","12","2","1.60000002384186","1","5","5","","51","11","6","0.300000011920929","0.400000005960464","0.200000002980232","225","1.05999994277954","13.1000003814697","100","1013","78","0.200000002980232"
